52.25,35.25,65.60648835694846,86.44459041275894,55,65
52.25,35.35,51.03680054994379,68.38235089811231,55,65
52.3,35.5,77.64704749580039,62.35838920743053,55,65
52.3,35.65,90.86401161757601,86.39662918274118,55,65
52.3,35.8,60.49361094571979,78.48682604086642,55,65
52.3,35.95,76.86505411334582,69.32088127034598,55,65
47,36.05,40.8297770940295,49.07562737046511,55,65
46.2,36.1,48.7586292056022,49.0088779315696,55,65
46.1,36.15,80.50926628548643,32.78648844038793,55,65
47.2,36.15,90.41692404688861,52.47537522145739,55,65
47.65,36.15,72.19975779593895,49.77401238291668,55,65
48.1,36.15,81.27924064137201,82.04967679727147,55,65
48.45,36.15,51.07719266013352,60.97719882149703,55,65
48.75,36.15,65.60121258433931,73.8962772269827,55,65
49.05,36.15,72.42007088904052,79.20621329145024,55,65
49.35,36.15,86.09387946356632,63.23042962054318,55,65
49.65,36.15,50.2425715505191,42.66145424207866,55,65
49.95,36.15,92.86588439164636,62.5907258240032,55,65
50.25,36.15,55.23225307551061,35.76084015951191,55,65
52.35,36.15,57.37766859794198,48.16095767118183,55,65
52.65,36.15,84.29183603688062,61.37654444198067,55,65
52.95,36.15,73.72337428757038,74.55715975133734,55,65
53.25,36.15,85.29744168358306,59.81995883639154,55,65
53.55,36.15,74.57262928626497,58.54496964336966,55,65
53.85,36.15,93.68946560750857,74.6065286723458,55,65
54.15,36.15,80.86311236408473,80.05144803826391,55,65
54.45,36.15,84.94435787600504,76.33172135200417,55,65
54.75,36.15,47.26445582184009,40.46609214617993,55,65
55.05,36.15,87.82418151646633,76.80707596257525,55,65
55.4,36.15,78.96943398250876,80.84068714256452,55,65
55.7,36.15,60.27189963736846,43.75685103814848,55,65
77,36.15,55.18688767531202,57.53485881279918,55,65
46.3,36.2,55.22300790006018,64.67048846526293,55,65
46.6,36.2,83.75845731433861,68.86805071338186,55,65
46.9,36.2,66.17852832614091,45.84052515083975,55,65
47.25,36.2,87.67757299839442,72.12785335355517,55,65
47.55,36.2,91.88205794544533,76.22419522373738,55,65
47.85,36.2,51.58709425635411,30.69552622389158,55,65
48.15,36.2,82.87360719952447,69.4976217601282,55,65
48.45,36.2,44.83455699565652,69.81573832672089,55,65
48.75,36.2,61.86324269457326,36.12868245211003,55,65
49.05,36.2,70.94424454126117,53.29669353288448,55,65
49.35,36.2,68.16927853522009,86.03124124258305,55,65
49.65,36.2,98.28191413035091,41.599105586229,55,65
49.95,36.2,74.00818300772039,77.14682234736649,55,65
50.25,36.2,41.45569470410283,70.74105345600444,55,65
52.3,36.2,75.85649666441958,40.80098011319186,55,65
53,36.2,51.53520542593027,49.36087748406128,55,65
53.35,36.2,58.61674981970063,79.73465527505448,55,65
53.65,36.2,48.05754041315589,88.18259825627496,55,65
53.95,36.2,70.83624388930367,71.74370807145705,55,65
54.25,36.2,83.80220821643829,33.17927035978601,55,65
54.55,36.2,61.19019218660782,77.01945012644117,55,65
54.85,36.2,73.86107677591069,50.82317864475827,55,65
55.15,36.2,43.10514031641767,34.06653121038687,55,65
55.45,36.2,84.85135735420678,67.96820975552099,55,65
55.75,36.2,93.44813452195717,59.91331066290959,55,65
56.05,36.2,80.86703556385592,77.8579133580601,55,65
56.35,36.2,51.51774044574081,71.67318123625969,55,65
56.65,36.2,70.05282105794636,38.30752592207586,55,65
56.95,36.2,50.39999760788839,39.77999170648728,55,65
57.25,36.2,71.02519080207331,66.35979301394173,55,65
57.55,36.2,48.59704258264644,39.67280470325759,55,65
57.85,36.2,73.66530308403766,74.26975754512404,55,65
58.15,36.2,93.20358231238112,62.50391346364945,55,65
58.45,36.2,44.82575230104326,49.63074793364152,55,65
58.75,36.2,86.61876219888632,62.87056913239058,55,65
59.05,36.2,40.26866997328306,70.12281482614087,55,65
59.35,36.2,71.58323173306012,67.2298018678398,55,65
59.65,36.2,71.2981887480753,40.14960695304751,55,65
59.95,36.2,95.63366446696101,32.18019407443864,55,65
60.25,36.2,80.99014888751358,49.29741002298498,55,65
60.55,36.2,94.89210940658388,71.85353957006275,55,65
60.85,36.2,84.54518420515328,78.75808931712068,55,65
61.15,36.2,88.56474385856768,38.05847264903832,55,65
61.45,36.2,95.35489898007609,65.15399827805159,55,65
61.75,36.2,64.88672322083616,42.06655083457355,55,65
62.05,36.2,84.31066309259839,87.45427254230451,55,65
62.35,36.2,98.656443468064,40.7869644949666,55,65
62.65,36.2,86.17986549895241,60.12274980844602,55,65
62.95,36.2,86.64608143327837,84.92997786727526,55,65
63.25,36.2,41.51702824427673,56.69069558758088,55,65
63.55,36.2,61.65408034353685,67.5480801274542,55,65
63.85,36.2,43.59707691087918,72.16212049626805,55,65
64.15000000000001,36.2,58.96110441375247,71.45228290663611,55,65
64.45,36.2,57.28385530002853,85.4625480567571,55,65
64.75,36.2,53.72719315499182,52.29405616464268,55,65
65.05,36.2,43.34950486967168,72.61283281123141,55,65
65.34999999999999,36.2,41.82820191567813,60.19887012653376,55,65
65.65000000000001,36.2,47.68714062885186,50.4446564619458,55,65
65.95,36.2,76.43736629194612,74.51957064317467,55,65
66.25,36.2,85.38481628147248,54.80338772443248,55,65
66.55,36.2,62.04243517049139,74.09103036105458,55,65
66.84999999999999,36.2,74.56561610714589,67.8608555424064,55,65
67.15000000000001,36.2,78.05196697400146,47.0699157078395,55,65
67.45,36.2,79.62010658598386,78.70505364336384,55,65
67.90000000000001,36.2,79.44404785298325,79.41507193817527,55,65
68.7,36.2,58.31575831844748,87.43854283386091,55,65
69.45,36.2,88.46384607965115,72.52471082901513,55,65
69.8,36.2,45.40331715374079,60.17814432743671,55,65
70.09999999999999,36.2,84.58708393810934,66.40492425212815,55,65
70.40000000000001,36.2,67.29493448958473,85.14128051374956,55,65
70.7,36.2,92.98896158867066,86.59208263141983,55,65
71,36.2,70.26472680712911,54.97226085585537,55,65
71.3,36.2,89.34521374210445,52.55484737267295,55,65
71.59999999999999,36.2,88.08208335442384,53.20659218200453,55,65
71.90000000000001,36.2,44.07125315319416,74.19939437111492,55,65
72.2,36.2,87.86444935641148,69.86743930614928,55,65
72.5,36.2,82.05411105612123,76.19772191870561,55,65
72.8,36.2,80.1079413838325,50.0500557583051,55,65
73.09999999999999,36.2,72.92837426457496,48.80828439286013,55,65
73.40000000000001,36.2,40.21561350274494,84.42720341486248,55,65
73.7,36.2,55.42073579151054,54.88584447411026,55,65
74,36.2,99.31683447891817,62.07992785934618,55,65
74.3,36.2,86.15966328940968,80.73054336578988,55,65
74.59999999999999,36.2,51.99928385434217,60.50861367342785,55,65
74.90000000000001,36.2,59.66856926609583,33.05011177907659,55,65
75.2,36.2,46.34405598850765,82.72816742479901,55,65
77.40000000000001,36.2,63.94150832812478,65.50347690905666,55,65
77.7,36.2,52.71726722340215,40.88998745044998,55,65
78,36.2,73.42255586076701,82.57935868552579,55,65
80.25,36.2,67.69793984355178,89.53311537129038,55,65
82.45,36.2,59.15856181389168,39.97921657905324,55,65
82.8,36.2,72.18891966056349,45.09649184303476,55,65
83.09999999999999,36.2,61.46096358243177,43.74374244558705,55,65
83.59999999999999,36.2,52.77230661334136,86.40470044916438,55,65
84,36.2,99.1971148829073,73.1662814128054,55,65
84.3,36.2,62.70193466224282,65.72890931036646,55,65
84.65000000000001,36.2,41.99848033715209,77.91060299377112,55,65
85,36.2,94.08731986651468,39.42887942569143,55,65
85.3,36.2,87.97393454537024,40.44434117198573,55,65
85.59999999999999,36.2,84.18448704233293,46.37382546010842,55,65
85.90000000000001,36.2,98.21851549055197,81.04112246557166,55,65
86.2,36.2,45.56847538252424,75.82780439612029,55,65
86.5,36.2,44.67716713657579,48.60440999586351,55,65
86.8,36.2,56.48349026133106,64.02801974189228,55,65
87.09999999999999,36.2,91.83125224088359,53.9760397700143,55,65
87.55,36.2,67.88954543249972,86.86406867211804,55,65
88.15000000000001,36.2,69.69723416813815,68.35252168317467,55,65
46.25,36.25,64.94964634940075,89.67561937842449,55,65
46.55,36.25,99.0355115782483,33.65273439352772,55,65
46.85,36.25,91.3075963877275,83.99637337030424,55,65
47.15,36.25,78.75212842703171,34.39447482052513,55,65
47.45,36.25,82.59116234417615,45.62195561760164,55,65
47.75,36.25,83.88861342191107,51.84500633518311,55,65
48.05,36.25,72.552722028494,86.52111769265677,55,65
48.35,36.25,83.08288295241087,86.65880506738188,55,65
48.65,36.25,83.60808445485895,58.16780874061664,55,65
48.95,36.25,43.57295078547963,71.94694685469904,55,65
49.25,36.25,71.223586599767,54.07367989571411,55,65
49.55,36.25,68.25922560053974,61.33542627729025,55,65
49.85,36.25,49.50425069047392,63.02506021531668,55,65
50.15,36.25,45.64772966504062,83.45919230393025,55,65
52.15,36.25,79.32384186824885,53.35657350119065,55,65
52.45,36.25,85.4119813269579,88.48172303136826,55,65
55.35,36.25,68.72567120154449,72.56586727496055,55,65
55.9,36.25,51.10423644484251,73.59656956528789,55,65
56.2,36.25,93.30024454899998,57.15727061208069,55,65
56.5,36.25,50.01117505968384,83.95715866563597,55,65
56.8,36.25,81.89095071342815,78.81038567561686,55,65
57.1,36.25,57.13409313064112,46.05760361950459,55,65
57.4,36.25,80.53211677101788,43.07464988991813,55,65
57.7,36.25,68.17643207741796,54.69156835119139,55,65
58,36.25,93.03688949702669,47.90101066076286,55,65
58.3,36.25,96.40606666119464,69.08515638776979,55,65
58.6,36.25,70.93814106979464,85.06577602860627,55,65
58.9,36.25,84.0894013194243,67.83180515254087,55,65
59.2,36.25,88.56453838170034,34.43551025295449,55,65
59.5,36.25,86.07155838130052,43.17430426903871,55,65
59.8,36.25,82.23341806696403,45.87745618102911,55,65
60.1,36.25,88.73523011124801,46.46661265748207,55,65
60.4,36.25,87.55335313499947,36.87980871511215,55,65
60.7,36.25,95.11218524186641,44.76307142520173,55,65
61,36.25,80.17598333816863,44.46878282222094,55,65
61.3,36.25,75.66289847851266,83.35737408771512,55,65
61.6,36.25,65.22841455648289,34.3083837596098,55,65
61.9,36.25,91.11278806348599,70.55058944930335,55,65
62.2,36.25,65.78719374865078,89.55714161294216,55,65
